Geneid_i5k (limma),Treatment_logFC_i5k_Acinetobacter (limma),Treatment_pvalue_i5k_Acinetobacter (limma),Interaction_logFC_i5k_Acinetobacter (limma),Interaction_pvalue_i5k_Acinetobacter (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Acinetobacter (limma),Treatment_pvalue_Melbourne_Acinetobacter (limma),Interaction_logFC_Melbourne_Acinetobacter (limma),Interaction_pvalue_Melbourne_Acinetobacter (limma)
ref|XM_023451563.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451564.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451565.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451566.1|,0.011979607,0.980973496,0.464193631,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451567.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451568.1|,-0.419955556,0.86896542,0.102019376,0.957125057,NA,NA,NA,NA,NA
ref|XM_023451569.1|,0.26047784,0.937993762,-1.068176716,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451570.1|,-0.079617991,0.937993762,0.094593917,0.925749593,NA,NA,NA,NA,NA
ref|XM_023451571.1|,-0.115782165,0.937993762,0.042640293,0.964630385,NA,NA,NA,NA,NA
ref|XM_023451572.1|,0.240426056,0.937993762,0.296542539,0.883411137,NA,NA,NA,NA,NA
ref|XM_023451573.1|,0.026609852,0.937993762,-0.20927354,0.601557053,NA,NA,NA,NA,NA
ref|XM_023451574.1|,0.016768924,0.963844929,0.069157484,0.929389826,NA,NA,NA,NA,NA
ref|XM_023451575.1|,0.094258131,0.937993762,-0.263098414,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451576.1|,-0.003803199,0.997060288,1.057304875,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451577.1|,-0.020720686,0.952604541,0.046373093,0.949847214,NA,NA,NA,NA,NA
ref|XM_023451578.1|,-0.183407358,0.894831513,0.209885356,0.763897876,NA,NA,NA,NA,NA
ref|XM_023451579.1|,0.091430584,0.937993762,0.074588137,0.944471049,NA,NA,NA,NA,NA
ref|XM_023451580.1|,-0.11810963,0.937993762,-0.066390323,0.922987487,NA,NA,NA,NA,NA
ref|XM_023451581.1|,-0.048054476,0.937993762,0.124204469,0.83646418,NA,NA,NA,NA,NA
ref|XM_023451582.1|,0.029712417,0.937993762,0.330641127,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451583.1|,0.358628946,0.855486342,-0.081323275,0.957723459,NA,NA,NA,NA,NA
ref|XM_023451584.1|,-1.003180036,0.837353216,-1.696204165,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451585.1|,-0.007853228,0.995137592,0.613627358,0.806246953,NA,NA,NA,NA,NA
ref|XM_023451586.1|,-0.057142377,0.937993762,-0.590564358,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451587.1|,0.919577027,0.797470747,-0.926611419,0.654975964,NA,NA,NA,NA,NA
ref|XM_023451588.1|,0.05315142,0.937993762,0.158791753,0.844899947,NA,NA,NA,NA,NA
ref|XM_023451589.1|,0.082754454,0.937993762,-0.187057903,0.61744008,NA,NA,NA,NA,NA
ref|XM_023451590.1|,-0.07268219,0.937993762,0.238543863,0.808182791,NA,NA,NA,NA,NA
ref|XM_023451591.1|,-0.063937471,0.937993762,-0.358009579,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451592.1|,-0.000615564,0.998289543,0.028592963,0.964067596,NA,NA,NA,NA,NA
ref|XM_023451593.1|,-0.09379385,0.937993762,0.678475027,0.598490726,NA,NA,NA,NA,NA
ref|XM_023451594.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451595.1|,-0.115089213,0.937993762,0.071192685,0.928698981,NA,NA,NA,NA,NA
ref|XM_023451596.1|,-0.457916505,0.824777648,-0.352337357,0.81374472,NA,NA,NA,NA,NA
ref|XM_023451597.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451598.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451599.1|,0.464793105,0.842837866,0.492174041,0.7316072,NA,NA,NA,NA,NA
ref|XM_023451600.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451601.1|,0.35132409,0.764722273,0.467753476,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451602.1|,0.346956808,0.815003402,0.462090398,0.563625068,NA,NA,NA,NA,NA
ref|XM_023451603.1|,-0.473317904,0.882822389,1.284251417,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451604.1|,0.142801383,0.937993762,0.373243796,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451605.1|,-0.058933118,0.937993762,-0.173603547,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451606.1|,0.194735129,0.937993762,0.393975633,0.731623077,NA,NA,NA,NA,NA
ref|XM_023451607.1|,-0.06785564,0.937993762,0.356089069,0.570790613,NA,NA,NA,NA,NA
ref|XM_023451608.1|,-0.042155713,0.937993762,-0.466788984,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451609.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451610.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451611.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451612.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451613.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451614.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451615.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451616.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451617.1|,0.104822773,0.937993762,0.294671469,0.685842765,NA,NA,NA,NA,NA
ref|XM_023451618.1|,-0.673473929,0.745105187,-0.016889761,0.99587703,NA,NA,NA,NA,NA
ref|XM_023451619.1|,0.17188673,0.937993762,-0.379134923,0.831105422,NA,NA,NA,NA,NA
ref|XM_023451620.1|,-0.379939494,0.927351751,0.273885512,0.890574713,NA,NA,NA,NA,NA
ref|XM_023451621.1|,-0.279497402,0.900444745,0.133007093,0.927282676,NA,NA,NA,NA,NA
ref|XM_023451622.1|,0.082553523,0.937993762,-0.327079411,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451623.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451624.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451625.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451626.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451627.1|,0.411182412,0.81760858,-0.185896834,0.908332354,NA,NA,NA,NA,NA
ref|XM_023451628.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451629.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451630.1|,0.064297193,0.937993762,-0.226244921,0.77737861,NA,NA,NA,NA,NA
ref|XM_023451631.1|,-0.013888885,0.954893085,0.056222358,0.918564803,NA,NA,NA,NA,NA
ref|XM_023451632.1|,-0.051089992,0.937993762,-0.005131588,0.989798721,NA,NA,NA,NA,NA
ref|XM_023451633.1|,-0.157808039,0.768690492,-0.044320498,0.931036403,NA,NA,NA,NA,NA
ref|XM_023451634.1|,-0.320205895,0.937993762,0.241018996,0.903241399,NA,NA,NA,NA,NA
ref|XM_023451635.1|,0.103613306,0.937993762,0.529435854,0.592376798,NA,NA,NA,NA,NA
ref|XM_023451636.1|,0.130915477,0.937993762,-0.316738091,0.590071634,NA,NA,NA,NA,NA
ref|XM_023451637.1|,-0.146252862,0.937993762,-0.520532149,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451638.1|,0.254055632,0.926876781,-0.050297625,0.972696982,NA,NA,NA,NA,NA
ref|XM_023451639.1|,0.066115958,0.937993762,0.422551992,0.62679029,NA,NA,NA,NA,NA
ref|XM_023451640.1|,-0.163136971,0.810143299,0.025380527,0.965141057,NA,NA,NA,NA,NA
ref|XM_023451641.1|,0.674202599,0.815003402,-0.790658343,0.63236827,NA,NA,NA,NA,NA
ref|XM_023451642.1|,0.1976491,0.937993762,0.59179126,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451643.1|,-0.202178287,0.748944719,-0.120813891,0.796660964,NA,NA,NA,NA,NA
ref|XM_023451644.1|,-0.180249187,0.86896542,0.081991392,0.924648665,NA,NA,NA,NA,NA
ref|XM_023451645.1|,-0.685049421,0.937993762,-0.163355781,0.975011383,NA,NA,NA,NA,NA
ref|XM_023451646.1|,-0.18556131,0.937993762,0.722171951,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451647.1|,0.269888423,0.810143299,-0.170696193,0.841074493,NA,NA,NA,NA,NA
ref|XM_023451648.1|,-0.199599203,0.919951062,-0.478945575,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451649.1|,-0.496295803,0.811932969,0.162159582,0.930532625,NA,NA,NA,NA,NA
ref|XM_023451650.1|,0.629695133,0.82158693,-2.105400293,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451651.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451652.1|,-0.015467192,0.974695518,-0.26411018,0.717734526,NA,NA,NA,NA,NA
ref|XM_023451653.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451654.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451655.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451656.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451657.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451658.1|,0.091756884,0.937993762,0.963850429,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451659.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451660.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451661.1|,-0.064483857,0.937993762,0.510963387,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451662.1|,-0.189535674,0.790911561,0.178570387,0.679623445,NA,NA,NA,NA,NA
ref|XM_023451663.1|,0.033890396,0.960484876,0.082067967,0.952747736,NA,NA,NA,NA,NA
ref|XM_023451664.1|,0.142499713,0.937993762,-0.36729691,0.54658546,NA,NA,NA,NA,NA
ref|XM_023451665.1|,0.053488099,0.937993762,0.037782065,0.928844464,NA,NA,NA,NA,NA
ref|XM_023451666.1|,-0.027831247,0.937993762,-0.118066466,0.681662063,NA,NA,NA,NA,NA
ref|XM_023451667.1|,-0.045163847,0.937993762,0.117772742,0.805077308,NA,NA,NA,NA,NA
ref|XM_023451668.1|,0.059163628,0.984948053,-6.117451042,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451669.1|,0.078347673,0.937993762,0.111860502,0.787314161,NA,NA,NA,NA,NA
ref|XM_023451670.1|,-0.012246826,0.961657466,0.289930203,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451671.1|,0.031701829,0.974451109,0.420879666,0.789803069,NA,NA,NA,NA,NA
ref|XM_023451672.1|,-0.024857045,0.937993762,-0.080280829,0.867453148,NA,NA,NA,NA,NA
ref|XM_023451673.1|,-0.22256029,0.937993762,0.266681617,0.857785636,NA,NA,NA,NA,NA
ref|XM_023451674.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451675.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451676.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451677.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451678.1|,-0.037460217,0.964605574,-1.518103421,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451679.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451680.1|,0.391146974,0.937993762,1.733729724,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451681.1|,-0.009840052,0.987685193,-0.152736558,0.92195891,NA,NA,NA,NA,NA
ref|XM_023451682.1|,-0.35752383,0.901580036,-0.470841534,0.723014674,NA,NA,NA,NA,NA
ref|XM_023451683.1|,-0.269915038,0.937993762,2.843562264,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451684.1|,-0.119424076,0.801951702,0.082774234,0.807462062,NA,NA,NA,NA,NA
ref|XM_023451685.1|,-0.132444323,0.824777648,-0.027252886,0.958187238,NA,NA,NA,NA,NA
ref|XM_023451686.1|,0.100421712,0.937993762,-0.311842837,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451687.1|,-0.130666824,0.937993762,-0.681606686,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451688.1|,-0.106306684,0.937993762,-0.058863511,0.967880114,NA,NA,NA,NA,NA
ref|XM_023451689.1|,-0.141809726,0.937993762,-0.922954508,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451690.1|,0.170335515,0.937993762,-0.182199942,0.833938494,NA,NA,NA,NA,NA
ref|XM_023451691.1|,0.091998895,0.937993762,-0.17419315,0.740067456,NA,NA,NA,NA,NA
ref|XM_023451692.1|,-0.115666797,0.846102884,0.03813501,0.938287949,NA,NA,NA,NA,NA
ref|XM_023451693.1|,0.088869382,0.920161248,-0.397326261,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451694.1|,-0.000556882,0.997782528,-0.017776909,0.969171266,NA,NA,NA,NA,NA
ref|XM_023451695.1|,-0.135274554,0.857598707,0.18206358,0.645480358,NA,NA,NA,NA,NA
ref|XM_023451696.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451697.1|,0.083409876,0.937993762,-0.066455256,0.939462462,NA,NA,NA,NA,NA
ref|XM_023451698.1|,0.121240292,0.937993762,-0.162978817,0.795877166,NA,NA,NA,NA,NA
ref|XM_023451699.1|,-0.080464672,0.937993762,-0.538308866,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451700.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451701.1|,0.051964411,0.926876781,-0.002180881,0.996661476,NA,NA,NA,NA,NA
ref|XM_023451702.1|,0.490519622,0.856570348,-1.01838165,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451703.1|,0.046813639,0.937993762,0.577591847,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451704.1|,0.317142097,0.937993762,1.101283609,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451705.1|,-0.0868368,0.937993762,0.297530377,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451706.1|,0.108425079,0.936922285,-0.156172222,0.723123665,NA,NA,NA,NA,NA
ref|XM_023451707.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451708.1|,0.138892096,0.937993762,-0.280698348,0.743822397,NA,NA,NA,NA,NA
ref|XM_023451709.1|,-0.029295889,0.947282291,0.102442712,0.921584939,NA,NA,NA,NA,NA
ref|XM_023451710.1|,0.020572302,0.967028023,-0.014968195,0.991443411,NA,NA,NA,NA,NA
ref|XM_023451711.1|,0.37643179,0.865265793,0.247177852,0.877101964,NA,NA,NA,NA,NA
ref|XM_023451712.1|,-0.042015539,0.937993762,0.392304837,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451713.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451714.1|,0.170556864,0.937993762,0.43771064,0.829268502,NA,NA,NA,NA,NA
ref|XM_023451715.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451716.1|,0.084605914,0.937993762,-0.262410874,0.597509901,NA,NA,NA,NA,NA
ref|XM_023451717.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451718.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451719.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451720.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451721.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451722.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451723.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451724.1|,-0.114229176,0.937993762,0.048206292,0.961937181,NA,NA,NA,NA,NA
ref|XM_023451725.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451726.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451727.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451728.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451729.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451730.1|,-0.110042096,0.937993762,-0.132291539,0.815989612,NA,NA,NA,NA,NA
ref|XM_023451731.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451732.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451733.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451734.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451735.1|,-0.175754448,0.794690304,0.380991842,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451736.1|,0.117563205,0.889362949,0.104519177,0.828452573,NA,NA,NA,NA,NA
ref|XM_023451737.1|,0.533752776,0.810143299,-0.629525441,0.61744008,NA,NA,NA,NA,NA
ref|XM_023451738.1|,0.020700207,0.937993762,-0.230862631,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451739.1|,-0.098257303,0.937993762,0.022307259,0.969171266,NA,NA,NA,NA,NA
ref|XM_023451740.1|,0.105322591,0.937993762,0.621793792,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451741.1|,0.086143898,0.937993762,-0.328953637,0.6869068,NA,NA,NA,NA,NA
ref|XM_023451742.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451743.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451744.1|,0.016543997,0.966434944,0.072095145,0.93036563,NA,NA,NA,NA,NA
ref|XM_023451745.1|,-0.128166382,0.91434467,0.12298621,0.827098612,NA,NA,NA,NA,NA
ref|XM_023451746.1|,-0.268302881,0.894831513,0.777854284,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451747.1|,0.035499953,0.937993762,0.066695007,0.897592135,NA,NA,NA,NA,NA
ref|XM_023451748.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451749.1|,0.150325654,0.937993762,-0.200823018,0.830095431,NA,NA,NA,NA,NA
ref|XM_023451750.1|,0.021958895,0.945125008,0.32364619,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451751.1|,0.106696152,0.937993762,-0.066486783,0.951425024,NA,NA,NA,NA,NA
ref|XM_023451752.1|,0.099727527,0.937993762,0.80852822,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451753.1|,0.216988293,0.937993762,0.266882026,0.788754568,NA,NA,NA,NA,NA
ref|XM_023451754.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451755.1|,0.081873063,0.937993762,-0.059867685,0.964630385,NA,NA,NA,NA,NA
ref|XM_023451756.1|,-0.194074673,0.937993762,0.038994131,0.983617541,NA,NA,NA,NA,NA
ref|XM_023451757.1|,-0.181939146,0.937993762,0.065543474,0.961719314,NA,NA,NA,NA,NA
ref|XM_023451758.1|,0.032411299,0.937993762,0.076324597,0.921887728,NA,NA,NA,NA,NA
ref|XM_023451759.1|,-0.069776478,0.937993762,0.570468026,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451760.1|,-0.075433223,0.937993762,0.055573218,0.952479274,NA,NA,NA,NA,NA
ref|XM_023451761.1|,0.035242547,0.937993762,-0.099459434,0.812609642,NA,NA,NA,NA,NA
ref|XM_023451762.1|,-0.469509172,0.810143299,-0.568004117,0.595500366,NA,NA,NA,NA,NA
ref|XM_023451763.1|,-0.00841988,0.973915566,-0.066897778,0.893530595,NA,NA,NA,NA,NA
ref|XM_023451764.1|,-0.020803174,0.937993762,-0.072740141,0.903283243,NA,NA,NA,NA,NA
ref|XM_023451765.1|,-0.067581224,0.937993762,0.533103872,0.595433744,NA,NA,NA,NA,NA
ref|XM_023451766.1|,0.029013917,0.976251971,0.300368086,0.878150231,NA,NA,NA,NA,NA
ref|XM_023451767.1|,-0.045079373,0.937993762,-0.763258908,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451768.1|,0.509392558,0.752606928,0.274712778,0.833937577,NA,NA,NA,NA,NA
ref|XM_023451769.1|,-0.045451263,0.937993762,-0.157133485,0.737572602,NA,NA,NA,NA,NA
ref|XM_023451770.1|,0.065513379,0.937993762,-0.083867122,0.88928071,NA,NA,NA,NA,NA
ref|XM_023451771.1|,-0.1161664,0.937993762,-0.46295928,0.567282291,NA,NA,NA,NA,NA
ref|XM_023451772.1|,-0.097959233,0.937993762,0.580879576,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451773.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451774.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451775.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451776.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451777.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451778.1|,0.077791832,0.937993762,-0.125712165,0.747234585,NA,NA,NA,NA,NA
ref|XM_023451779.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451780.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451781.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451782.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451783.1|,-0.069584366,0.902488829,0.029948653,0.931932589,NA,NA,NA,NA,NA
ref|XM_023451784.1|,0.019537392,0.937993762,0.082022894,0.839869418,NA,NA,NA,NA,NA
ref|XM_023451785.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451786.1|,0.089705511,0.937993762,0.366354175,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451787.1|,0.332524994,0.860213909,0.240838935,0.857001956,NA,NA,NA,NA,NA
ref|XM_023451788.1|,-0.152924869,0.937993762,-0.820499978,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451789.1|,0.028218831,0.941913717,0.181510045,0.793624634,NA,NA,NA,NA,NA
ref|XM_023451790.1|,-0.164411698,0.937993762,0.254205071,0.76477001,NA,NA,NA,NA,NA
ref|XM_023451791.1|,-0.397028325,0.725877776,-0.072132862,0.948206898,NA,NA,NA,NA,NA
ref|XM_023451792.1|,0.20418022,0.926876781,0.532833259,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451793.1|,-0.265378356,0.937993762,0.44159548,0.780426005,NA,NA,NA,NA,NA
ref|XM_023451794.1|,0.217700917,0.878190803,0.198038377,0.814326611,NA,NA,NA,NA,NA
ref|XM_023451795.1|,0.277460775,0.880808039,0.404208624,0.643088233,NA,NA,NA,NA,NA
ref|XM_023451796.1|,0.317917204,0.794690304,-0.296540328,0.691997802,NA,NA,NA,NA,NA
ref|XM_023451797.1|,0.11430276,0.937993762,-0.935605581,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451798.1|,0.166245801,0.937993762,0.571003961,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451799.1|,0.17808701,0.937993762,-0.079357065,0.948227469,NA,NA,NA,NA,NA
ref|XM_023451800.1|,0.211527427,0.830298645,-0.183659228,0.787661133,NA,NA,NA,NA,NA
ref|XM_023451801.1|,0.211915749,0.886156384,-0.593109972,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451802.1|,-0.035792685,0.937993762,-0.147790238,0.592272795,NA,NA,NA,NA,NA
ref|XM_023451803.1|,-0.161291336,0.713541446,0.06375948,0.85783925,NA,NA,NA,NA,NA
ref|XM_023451804.1|,-0.019279809,0.947867432,-0.092219132,0.879164265,NA,NA,NA,NA,NA
ref|XM_023451805.1|,-0.15068301,0.82158693,0.060150888,0.921887728,NA,NA,NA,NA,NA
ref|XM_023451806.1|,0.033788929,0.937993762,-0.265243464,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451807.1|,-0.08380023,0.937993762,0.077547258,0.887096983,NA,NA,NA,NA,NA
ref|XM_023451808.1|,-0.298062283,0.937993762,-0.038445033,0.98874983,NA,NA,NA,NA,NA
ref|XM_023451809.1|,-0.000821107,0.99471097,0.049656323,0.846703754,NA,NA,NA,NA,NA
ref|XM_023451810.1|,0.020736877,0.937993762,-0.003516655,0.996017549,NA,NA,NA,NA,NA
ref|XM_023451811.1|,0.129348393,0.937993762,0.543511272,0.663315046,NA,NA,NA,NA,NA
ref|XM_023451812.1|,0.089587431,0.964605574,1.038668306,0.734265463,NA,NA,NA,NA,NA
ref|XM_023451813.1|,-0.061917915,0.937993762,0.260388693,0.571523288,NA,NA,NA,NA,NA
ref|XM_023451814.1|,-0.166378015,0.937993762,0.389168124,0.815549968,NA,NA,NA,NA,NA
ref|XM_023451815.1|,0.309402308,0.937993762,0.238215042,0.905872455,NA,NA,NA,NA,NA
ref|XM_023451816.1|,0.200179836,0.937993762,-0.750299166,0.59096313,NA,NA,NA,NA,NA
ref|XM_023451817.1|,0.017789583,0.937993762,-0.196576073,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451818.1|,0.142149765,0.937993762,1.363137259,0.534925283,NA,NA,NA,NA,NA
ref|XM_023451819.1|,-0.238636828,0.937993762,0.560707476,0.617696062,NA,NA,NA,NA,NA
ref|XM_023451820.1|,0.028860225,0.937993762,0.038427754,0.929990657,NA,NA,NA,NA,NA
ref|XM_023451821.1|,-0.077761814,0.937993762,0.119001643,0.786481568,NA,NA,NA,NA,NA
