Geneid_i5k (limma),A1_logFC_i5k (limma),A1_pvalue_i5k (limma),A4_logFC_i5k (limma),A4_pvalue_i5k (limma),Geneid_Melbourne (limma),A1_logFC_Melbourne (limma),A1_pvalue_Melbourne (limma),A4_logFC_Melbourne (limma),A4_pvalue_Melbourne (limma)
ref|XM_023442211.1|,-0.118076238,0.671002529,-0.036824292,0.854490447,KNC27690,4.65E-01,0.68924462,5.53E-01,0.655721244
ref|XM_023442212.1|,0.023352499,0.93840014,-0.013821463,0.925763254,KNC27691,1.51E-01,0.72299901,3.08E-02,0.955050332
ref|XM_023442213.1|,-0.053411602,0.879629614,-0.025908295,0.923979606,KNC27692,2.66E-01,0.68924462,-3.61E-02,0.893030032
ref|XM_023442214.1|,-0.102750291,0.73284701,-0.233709849,0.603706212,KNC27693,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442215.1|,0.34757689,0.850082115,0.252756541,0.879677284,KNC27694,1.47E-03,0.99572878,-7.05E-02,0.672065579
ref|XM_023442216.1|,0.395382587,0.753189633,0.410266633,0.603706212,KNC27695,-3.76E-01,0.73263079,-5.35E-02,0.970084589
ref|XM_023442217.1|,0.431617385,0.671002529,-0.178041607,0.703467116,KNC27696,2.51E-01,0.68924462,-8.29E-02,0.892440838
ref|XM_023442218.1|,0.06128564,0.879347235,0.261014645,0.412248681,KNC27697,1.55E-01,0.68924462,6.08E-02,0.868574156
ref|XM_023442219.1|,0.026429317,0.940193984,-0.018673532,0.906864447,KNC27698,-1.64E-01,0.8550138,5.26E-01,0.346001056
ref|XM_023442220.1|,-0.29366343,0.671002529,-0.026347491,0.879711507,KNC27699,-1.97E-02,0.97928335,-2.03E-01,0.655721244
ref|XM_023442221.1|,-0.071594254,0.795330769,-0.014405313,0.923193471,KNC27700,-3.10E-01,0.68924462,-2.69E-01,0.655721244
ref|XM_023442222.1|,0.117514381,0.677802508,0.040660847,0.837815007,KNC27701,-2.94E-01,0.6991782,-2.15E-01,0.818885079
ref|XM_023442223.1|,-0.268392208,0.671002529,-0.002592528,0.990569188,KNC27702,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442224.1|,0.240898193,0.738750446,0.063983538,0.917936683,KNC27703,-7.52E-02,0.68924462,1.95E-01,0.619130768
ref|XM_023442225.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27704,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442226.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27705,1.18E-01,0.68924462,-8.31E-02,0.872438869
ref|XM_023442227.1|,0.251758487,0.671002529,-0.278895974,0.650206387,KNC27706,1.95E-01,0.84106397,8.03E-02,0.925621213
ref|XM_023442228.1|,0.111310511,0.892653929,0.179640759,0.797004758,KNC27707,3.22E-02,0.93279004,5.35E-02,0.655721244
ref|XM_023442229.1|,-0.015636252,0.979597384,-0.21534845,0.603706212,KNC27708,4.60E-01,0.68924462,-5.16E-02,0.89364708
ref|XM_023442230.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27709,1.32E-01,0.77970053,2.86E-01,0.409958636
ref|XM_023442231.1|,-0.1387209,0.727966151,0.000243839,0.999783641,KNC27710,-1.29E-01,0.68924462,1.40E-01,0.655721244
ref|XM_023442232.1|,0.720247457,0.671002529,0.085254719,0.917936683,KNC27711,-4.87E-01,0.68924462,1.63E-01,0.655721244
ref|XM_023442233.1|,0.21809996,0.780932475,0.299119021,0.603706212,KNC27712,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442234.1|,-0.284040348,0.671002529,0.04314771,0.876545629,KNC27713,-1.76E-02,0.97928335,1.10E-01,0.818560689
ref|XM_023442235.1|,1.240346961,0.671002529,3.349520896,0.411479527,KNC27714,5.81E-02,0.97560689,-1.21E-01,0.91791742
ref|XM_023442236.1|,-0.022479423,0.979597384,0.268315139,0.603706212,KNC27715,-1.46E-01,0.68924462,3.93E-02,0.828298594
ref|XM_023442237.1|,-0.425511023,0.671002529,0.220360035,0.603706212,KNC27716,7.11E-01,0.68924462,-4.20E-02,0.961745125
ref|XM_023442238.1|,1.867546023,0.671002529,3.837166411,0.298424603,KNC27717,-4.52E-01,0.68924462,-3.28E-02,0.977364503
ref|XM_023442239.1|,1.728829577,0.671002529,3.24579168,0.333815219,KNC27718,3.15E-01,0.68924462,1.15E-01,0.655721244
ref|XM_023442240.1|,-0.127908032,0.671002529,0.137926939,0.603706212,KNC27719,-9.37E-02,0.76916233,3.18E-02,0.901213376
ref|XM_023442241.1|,0.250144244,0.671002529,0.204314215,0.603706212,KNC27720,-4.64E-02,0.76229435,-8.15E-02,0.655721244
ref|XM_023442242.1|,0.623776712,0.671002529,0.09533049,0.65178987,KNC27721,9.20E-02,0.68924462,-1.06E-01,0.655721244
ref|XM_023442243.1|,0.408705128,0.671002529,0.088128049,0.635286531,KNC27722,2.62E-01,0.71951506,5.75E-01,0.18388932
ref|XM_023442244.1|,-0.559777601,0.840597346,-1.092412667,0.603706212,KNC27723,1.18E-01,0.68924462,-2.15E-01,0.655721244
ref|XM_023442245.1|,-0.178213053,0.671002529,-0.105833559,0.619213055,KNC27724,6.54E-01,0.68924462,1.35E-01,0.893002584
ref|XM_023442246.1|,-0.180186529,0.671002529,-0.108130208,0.49910303,KNC27725,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442247.1|,0.118378782,0.671002529,-0.002225487,0.984476479,KNC27726,2.07E-01,0.68924462,9.08E-02,0.655721244
ref|XM_023442248.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27727,2.11E-01,0.68924462,-4.95E-02,0.846823947
ref|XM_023442249.1|,0.280318736,0.671002529,0.230174093,0.486369175,KNC27728,4.73E-01,0.68924462,3.46E-01,0.619130768
ref|XM_023442250.1|,0.030406909,0.969440449,-0.045433958,0.921782475,KNC27729,-2.00E-01,0.73817349,-2.76E-01,0.726963655
ref|XM_023442251.1|,-0.364855398,0.671002529,0.073425268,0.824025901,KNC27730,1.50E-02,0.92777295,2.84E-02,0.796545517
ref|XM_023442252.1|,0.116217324,0.942042783,-0.417663844,0.603706212,KNC27731,2.33E-01,0.68924462,2.38E-01,0.338208938
ref|XM_023442253.1|,-0.048597894,0.862852576,0.067284391,0.613496349,KNC27732,2.14E-01,0.68924462,1.12E-01,0.655721244
ref|XM_023442254.1|,0.443043146,0.671002529,1.029419264,0.603706212,KNC27733,3.11E-01,0.68924462,1.46E-01,0.62684736
ref|XM_023442255.1|,-0.150583718,0.671002529,-0.031232452,0.805005,KNC27734,2.56E-02,0.95690054,-5.71E-03,0.977758884
ref|XM_023442256.1|,-0.078936214,0.813582847,-0.279544765,0.398724082,KNC27735,-1.54E-01,0.82895069,-3.95E-01,0.655721244
ref|XM_023442257.1|,-0.064200592,0.796444397,-0.042192595,0.741908707,KNC27736,-3.69E-01,0.68924462,3.75E-01,0.655721244
ref|XM_023442258.1|,2.308040725,0.671002529,3.610529515,0.367439808,KNC27737,5.41E-01,0.68924462,4.78E-01,0.324138979
ref|XM_023442259.1|,0.086154858,0.860863292,-0.225562773,0.603706212,KNC27738,7.39E-02,0.81226085,1.88E-01,0.62684736
ref|XM_023442260.1|,-0.099949238,0.741971169,-0.162213815,0.603706212,KNC27739,-2.55E-01,0.68924462,6.66E-02,0.874115829
ref|XM_023442261.1|,-0.244294268,0.671002529,0.272821877,0.603706212,KNC27740,-1.90E-01,0.68924462,-1.56E-01,0.377426422
ref|XM_023442262.1|,1.929377084,0.671002529,3.807327354,0.09687482,KNC27741,-2.33E-02,0.95341714,3.86E-02,0.863605702
ref|XM_023442263.1|,-0.01121328,0.988289823,0.195705093,0.603706212,KNC27742,6.49E-01,0.68924462,1.31E+00,0.18388932
ref|XM_023442264.1|,0.017154105,0.955316261,-0.005637546,0.977547831,KNC27743,-3.40E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442265.1|,0.714339074,0.671002529,0.831125806,0.353752074,KNC27744,-1.13E-01,0.68924462,6.10E-02,0.678968693
ref|XM_023442266.1|,0.025744711,0.918432211,-0.013095088,0.948975032,KNC27745,6.77E-01,0.68924462,-1.04E+00,0.483771094
ref|XM_023442267.1|,0.142964997,0.671002529,0.080930366,0.603706212,KNC27746,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442268.1|,0.453344102,0.671002529,0.150890695,0.630412084,KNC27747,1.31E-01,0.68924462,-3.18E-02,0.872043712
ref|XM_023442269.1|,-0.080434263,0.671002529,-0.052815208,0.7760348,KNC27748,9.57E-03,0.97928335,1.36E-01,0.655721244
ref|XM_023442270.1|,0.08190572,0.935750293,-0.215883806,0.623280263,KNC27749,-1.39E-02,0.97928335,-1.54E-01,0.817681374
ref|XM_023442271.1|,-0.016358408,0.979597384,-0.215604469,0.603706212,KNC27750,1.19E-01,0.83296437,4.91E-02,0.893030032
ref|XM_023442272.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27751,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442273.1|,0.243941273,0.703724946,-0.083877193,0.886882499,KNC27752,-8.17E-02,0.91809847,4.91E-02,0.928203587
ref|XM_023442274.1|,-0.212211171,0.713954489,0.047892992,0.89115463,KNC27753,3.13E-01,0.68924462,1.81E-01,0.81882557
ref|XM_023442275.1|,0.12567704,0.894610285,0.016286169,0.973489419,KNC27754,2.53E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442276.1|,0.264737939,0.719391931,0.134365152,0.707499851,KNC27755,9.49E-02,0.91589842,3.50E-01,0.655721244
ref|XM_023442277.1|,0.018104961,0.940582461,-0.006098891,0.955961019,KNC27756,5.00E-01,0.68924462,2.84E-01,0.690787775
ref|XM_023442278.1|,-0.031666481,0.986168257,0.555782615,0.603706212,KNC27757,4.81E-01,0.68924462,1.88E-01,0.797452671
ref|XM_023442279.1|,0.926575677,0.671002529,0.376412602,0.603706212,KNC27758,2.51E-01,0.68924462,-8.31E-02,0.872791734
ref|XM_023442280.1|,-0.325098097,0.878278067,-0.126874204,0.954878555,KNC27759,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442281.1|,0.783180016,0.671002529,1.101233254,0.603706212,KNC27760,4.65E-02,0.97928335,2.27E-01,0.811242572
ref|XM_023442282.1|,-0.243980127,0.880871558,-0.107414624,0.937994525,KNC27761,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442283.1|,0.605703663,0.671002529,0.285541168,0.603706212,KNC27762,1.97E-01,0.68924462,-1.01E-01,0.655721244
ref|XM_023442284.1|,0.044918726,0.876470753,-0.028432857,0.85005356,KNC27763,3.97E-02,0.70288273,-6.96E-02,0.655721244
ref|XM_023442285.1|,0.499348353,0.671002529,0.272869355,0.492427776,KNC27764,-9.04E-02,0.85609468,-5.22E-02,0.907814709
ref|XM_023442286.1|,0.153204572,0.827788327,-0.533040635,0.502650942,KNC27765,3.86E-02,0.9698214,-5.07E-01,0.655721244
ref|XM_023442287.1|,0.028857567,0.942612972,-0.170633562,0.603706212,KNC27766,-3.35E-02,0.91283696,-5.46E-02,0.655721244
ref|XM_023442288.1|,-0.090203347,0.841919129,0.293330116,0.49910303,KNC27767,-2.24E-01,0.68924462,3.67E-02,0.768794685
ref|XM_023442289.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27768,2.91E-02,0.89057515,-4.90E-02,0.698279958
ref|XM_023442290.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27769,2.09E-02,0.97928335,4.58E-02,0.967864578
ref|XM_023442291.1|,0.233181359,0.671002529,0.146337478,0.447455409,KNC27770,-1.07E-01,0.83299961,2.06E-01,0.655721244
ref|XM_023442292.1|,0.614121274,0.671002529,-0.083695687,0.603706212,KNC27771,-1.49E-01,0.85790591,1.81E-01,0.788854279
ref|XM_023442293.1|,-0.006341072,0.992788883,0.057464809,0.872397034,KNC27772,3.70E-01,0.68924462,-4.16E-02,0.951989972
ref|XM_023442294.1|,0.07262908,0.888298453,0.112262764,0.640622874,KNC27773,3.87E-01,0.68924462,2.32E-01,0.616223103
ref|XM_023442295.1|,0.585155692,0.671002529,0.099865389,0.785913927,KNC27774,-2.07E-01,0.68924462,1.90E-01,0.663250946
ref|XM_023442296.1|,0.105751655,0.703626155,0.065830283,0.797961877,KNC27775,-1.80E-02,0.97928335,3.75E-01,0.655721244
ref|XM_023442297.1|,0.099403199,0.677593276,-0.044776554,0.735670657,KNC27776,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442298.1|,0.145186717,0.806114015,-0.070199574,0.849489421,KNC27777,-3.59E-01,0.75028947,4.51E-01,0.655721244
ref|XM_023442299.1|,-0.211848097,0.671002529,-0.460265999,0.393691031,KNC27778,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442300.1|,-0.326402029,0.837056366,1.358563353,0.469052525,KNC27779,6.52E-01,0.68924462,-2.23E-01,0.792908569
ref|XM_023442301.1|,0.045806397,0.943227412,-0.364632785,0.603706212,KNC27780,-3.87E-01,0.68924462,6.79E-02,0.788455023
ref|XM_023442302.1|,0.11816911,0.761028043,0.072949055,0.806844842,KNC27781,4.90E-02,0.91502906,-6.92E-02,0.872043712
ref|XM_023442303.1|,0.035445442,0.904781815,0.095220577,0.678383381,KNC27782,8.51E-02,0.93927466,2.68E-01,0.655721244
ref|XM_023442304.1|,-0.439987212,0.671002529,0.093104322,0.847960188,KNC27783,-2.04E-01,0.68924462,2.61E-01,0.401150472
ref|XM_023442305.1|,-1.618841635,0.671002529,-0.262112102,0.772900999,KNC27784,1.32E-01,0.78964034,-5.61E-02,0.892440838
ref|XM_023442306.1|,-0.008148906,0.976288435,0.0481098,0.66615691,KNC27785,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442307.1|,0.172068023,0.671002529,0.082044186,0.603706212,KNC27786,-1.09E-01,0.7557238,9.99E-02,0.83534198
ref|XM_023442308.1|,0.419526872,0.671002529,0.319797959,0.568086765,KNC27787,-1.72E-01,0.90322922,2.15E-01,0.792092736
ref|XM_023442309.1|,-0.438682134,0.671002529,-0.544755612,0.603706212,KNC27788,1.38E-01,0.77321193,5.25E-01,0.224894802
ref|XM_023442310.1|,0.312542469,0.671002529,-0.46018371,0.381118668,KNC27789,4.27E-02,0.92144798,5.56E-02,0.875433882
ref|XM_023442311.1|,0.193482864,0.671002529,0.14246075,0.603706212,KNC27790,1.01E-01,0.68924462,-1.61E-01,0.436470017
ref|XM_023442312.1|,-0.117217857,0.756699248,-0.096711439,0.603706212,KNC27791,-1.80E-02,0.97928335,-8.30E-02,0.655721244
ref|XM_023442313.1|,-0.044647012,0.879074125,-0.025882416,0.866799233,KNC27792,8.68E-02,0.83209175,3.40E-02,0.924952536
ref|XM_023442314.1|,0.059861436,0.701389081,0.041509428,0.804723548,KNC27793,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442315.1|,-0.331359102,0.671002529,0.050925878,0.758374607,KNC27794,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442316.1|,0.030160645,0.930245294,-0.070854431,0.707562094,KNC27795,1.28E-01,0.72186667,-3.41E-03,0.983184128
ref|XM_023442317.1|,0.05469414,0.895360215,0.016423332,0.930074646,KNC27796,4.25E-01,0.68924462,-2.07E-01,0.642026536
ref|XM_023442318.1|,0.105871739,0.878393334,0.017300542,0.967441081,KNC27797,2.45E-01,0.7512058,2.20E-01,0.655721244
ref|XM_023442319.1|,-0.147987656,0.671002529,-0.063968248,0.621043539,KNC27798,6.22E-02,0.85093037,1.29E-02,0.964619591
ref|XM_023442320.1|,0.0928007,0.80865094,0.034618435,0.905215089,KNC27799,-1.62E-01,0.86970333,3.76E-01,0.655721244
ref|XM_023442321.1|,-0.087736031,0.694304066,0.075011056,0.784348819,KNC27800,-1.12E-01,0.68924462,-8.38E-02,0.655721244
ref|XM_023442322.1|,-0.121285608,0.671002529,-0.161330704,0.367439808,KNC27801,2.60E-01,0.68924462,2.19E-01,0.57122397
ref|XM_023442323.1|,0.406593849,0.80865094,0.768728414,0.603706212,KNC27802,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442324.1|,0.107264871,0.856850346,-0.040734934,0.919775199,KNC27803,-1.48E-02,0.98176249,-1.36E-01,0.655721244
ref|XM_023442325.1|,0.101219273,0.879657621,0.177739516,0.603706212,KNC27804,-1.83E-01,0.68924462,-1.73E-01,0.344833607
ref|XM_023442326.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27805,-1.18E-01,0.68924462,2.15E-01,0.497324076
ref|XM_023442327.1|,-0.236037164,0.754981982,0.379939158,0.462713955,KNC27806,-3.09E-01,0.68924462,-1.98E-01,0.655721244
ref|XM_023442328.1|,-0.518382581,0.819248399,-1.140127399,0.603706212,KNC27807,1.70E-01,0.68924462,5.87E-02,0.655721244
ref|XM_023442329.1|,0.045906443,0.93279047,0.19661856,0.603706212,KNC27808,-2.01E-01,0.82591346,7.96E-02,0.892740644
ref|XM_023442330.1|,0.71716168,0.671002529,0.053703246,0.947914049,KNC27809,3.82E-01,0.68924462,4.92E-02,0.896588497
ref|XM_023442331.1|,-0.086571022,0.724766084,-0.129464478,0.603706212,KNC27810,3.86E-01,0.68924462,-1.43E-01,0.862853952
ref|XM_023442332.1|,-0.472467726,0.710306703,-0.382939525,0.603706212,KNC27811,-1.35E-01,0.8664849,6.81E-02,0.903403853
ref|XM_023442333.1|,0.090373537,0.880545367,0.081377481,0.75096367,KNC27812,2.26E-02,0.96119634,4.75E-02,0.802749269
ref|XM_023442334.1|,-0.23809477,0.671002529,0.057932603,0.807752715,KNC27813,1.06E-01,0.85093037,6.19E-03,0.985513468
ref|XM_023442335.1|,-0.148621784,0.671002529,-0.137859927,0.45880468,KNC27814,-1.11E-01,0.73688173,1.20E-01,0.655721244
ref|XM_023442336.1|,-0.087635769,0.671002529,-0.161913469,0.603706212,KNC27815,-1.40E-01,0.68924462,7.32E-02,0.698168266
ref|XM_023442337.1|,-0.007815831,0.990717031,0.098764191,0.814435223,KNC27816,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442338.1|,-0.027880617,0.977044769,0.128053429,0.720697165,KNC27817,-9.17E-03,0.9820442,-2.15E-01,0.655721244
ref|XM_023442339.1|,-0.564705057,0.788161615,-1.194205168,0.603706212,KNC27818,1.15E-01,0.68924462,-7.84E-02,0.655721244
ref|XM_023442340.1|,0.929182142,0.713978956,0.033401854,0.987863537,KNC27819,-3.20E-01,0.69005478,5.40E-01,0.655721244
ref|XM_023442341.1|,-0.2813639,0.883179286,-0.50777183,0.577952963,KNC27820,-2.72E-01,0.68924462,2.69E-02,0.955666
ref|XM_023442342.1|,0.04324912,0.887960839,-0.003652266,0.990039311,KNC27821,-2.96E-01,0.442748,1.20E-01,0.655721244
ref|XM_023442343.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27822,-2.99E-01,0.68924462,1.40E-01,0.603847837
ref|XM_023442344.1|,-0.203318063,0.671002529,-0.159037077,0.603706212,KNC27823,-2.23E-01,0.68924462,-2.53E-02,0.921687292
ref|XM_023442345.1|,-0.084824754,0.89436714,0.203853785,0.603706212,KNC27824,-9.93E-02,0.79935692,-1.18E-01,0.655721244
ref|XM_023442346.1|,-0.300444427,0.671002529,0.366967232,0.603706212,KNC27825,1.12E-01,0.89896802,1.96E-01,0.740474132
ref|XM_023442347.1|,1.099545248,0.671002529,2.271571939,0.547303399,KNC27826,-3.08E-01,0.6984216,-1.43E-01,0.832103016
ref|XM_023442348.1|,0.698697334,0.688307141,0.162591181,0.942196746,KNC27827,3.09E-01,0.68924462,1.02E-02,0.947801578
ref|XM_023442349.1|,0.491738411,0.821078362,-0.047943661,0.984479769,KNC27828,-1.76E-01,0.69469704,1.09E-01,0.655721244
ref|XM_023442350.1|,0.424866567,0.671002529,-0.032836705,0.959755713,KNC27829,4.11E-02,0.8280456,-1.17E-01,0.636147314
ref|XM_023442351.1|,-0.150108909,0.797543151,-0.186739842,0.603706212,KNC27830,-1.50E-01,0.68924462,6.96E-02,0.751486629
ref|XM_023442352.1|,-2.43326272,0.671002529,-0.994649285,0.603706212,KNC27831,-6.25E-02,0.72531972,-9.14E-02,0.354673093
ref|XM_023442353.1|,-1.137148125,0.671002529,0.009333943,0.997427657,KNC27832,3.53E-01,0.68924462,1.93E-01,0.369760459
ref|XM_023442354.1|,-0.045840449,0.841059909,0.066169648,0.741962473,KNC27833,-1.19E-01,0.68924462,-7.66E-02,0.655721244
ref|XM_023442355.1|,0.660760103,0.75728467,1.127147836,0.603706212,KNC27834,-2.44E-01,0.66826065,-5.71E-03,0.976236061
ref|XM_023442356.1|,-0.077029594,0.951969743,-0.121625121,0.901689256,KNC27835,-4.85E-01,0.68924462,-5.44E-02,0.893030032
ref|XM_023442357.1|,0.026162121,0.984974768,-0.378190184,0.603706212,KNC27836,1.94E-01,0.68924462,1.02E-01,0.704635935
ref|XM_023442358.1|,-0.146095739,0.671002529,0.022025015,0.932822665,KNC27837,2.97E-02,0.85872255,-5.18E-02,0.655721244
ref|XM_023442359.1|,0.083486489,0.839016887,-0.088217742,0.775766027,KNC27838,-6.71E-02,0.84877519,-1.36E-01,0.43578617
ref|XM_023442360.1|,-0.14457083,0.754961636,0.109963888,0.667989317,KNC27839,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442361.1|,-0.130848802,0.671002529,0.054997239,0.82638708,KNC27840,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442362.1|,0.367313711,0.671002529,-0.166187236,0.743414498,KNC27841,3.51E-01,0.68924462,1.94E-01,0.655721244
ref|XM_023442363.1|,0.643664366,0.671002529,-0.195836158,0.603706212,KNC27842,-3.03E-02,0.90987508,3.30E-02,0.773404243
ref|XM_023442364.1|,-0.186746426,0.671002529,0.123176764,0.59673436,KNC27843,1.26E-01,0.92508856,5.46E-01,0.354673093
ref|XM_023442365.1|,-0.010707562,0.979597384,-0.083695687,0.603706212,KNC27844,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442366.1|,-0.417448191,0.671002529,-0.817658443,0.603706212,KNC27845,1.18E-01,0.68924462,-8.30E-02,0.655721244
ref|XM_023442367.1|,0.057802971,0.792030435,-0.062949735,0.603706212,KNC27846,1.20E-01,0.86463278,1.81E-01,0.818984234
ref|XM_023442368.1|,-0.2849347,0.671002529,-0.00800171,0.976808627,KNC27847,2.60E-01,0.74528356,-6.11E-01,0.605340371
ref|XM_023442369.1|,-0.169608646,0.671002529,-0.090081608,0.603706212,KNC27848,3.95E-01,0.68924462,3.33E-01,0.741659182
ref|XM_023442370.1|,-0.357814157,0.750335606,0.183347512,0.774567662,KNC27849,4.50E-02,0.90322922,-9.09E-02,0.655721244
ref|XM_023442371.1|,0.977400578,0.671002529,-0.971149917,0.688443367,KNC27850,3.16E-01,0.43448881,-7.80E-03,0.961745125
ref|XM_023442372.1|,0.315165366,0.671002529,0.27377279,0.631901259,KNC27851,2.89E-01,0.68924462,-9.29E-02,0.655721244
ref|XM_023442373.1|,-0.141433292,0.671002529,-0.137447229,0.603706212,KNC27852,-1.01E-01,0.68924462,5.61E-02,0.875433882
ref|XM_023442374.1|,-0.229970981,0.671002529,0.006523037,0.975671236,KNC27853,-8.17E-02,0.91390313,-8.30E-02,0.655721244
ref|XM_023442375.1|,-0.009546882,0.986168257,-0.118334723,0.603706212,KNC27854,-2.13E-01,0.68924462,-8.25E-03,0.967404194
ref|XM_023442376.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27855,-2.44E-01,0.69660587,7.33E-02,0.838608966
ref|XM_023442377.1|,0.118248472,0.671002529,-0.083695687,0.603706212,KNC27856,2.25E-01,0.80014836,-4.42E-01,0.655721244
ref|XM_023442378.1|,0.079696055,0.902308346,0.225716466,0.603706212,KNC27857,3.22E-01,0.68924462,3.96E-01,0.648936173
ref|XM_023442379.1|,0.573840481,0.671002529,0.419654117,0.603706212,KNC27858,-7.01E-02,0.96295534,1.49E-01,0.893030032
ref|XM_023442380.1|,0.85953158,0.671002529,0.494997425,0.603706212,KNC27859,7.84E-02,0.75545376,-1.37E-01,0.55211026
ref|XM_023442381.1|,-0.768664697,0.756709405,0.634772984,0.755289995,KNC27860,-2.05E-01,0.68924462,-5.48E-02,0.870671997
ref|XM_023442382.1|,0.578830663,0.827529985,-0.477202875,0.862572321,KNC27861,-2.74E-01,0.68924462,1.46E-01,0.665741788
ref|XM_023442383.1|,0.375365934,0.671002529,0.525958167,0.603706212,KNC27862,3.81E-01,0.68924462,-1.13E+00,0.516121082
ref|XM_023442384.1|,-0.085427236,0.896630899,0.240278927,0.603706212,KNC27863,1.56E-01,0.68924462,4.72E-02,0.751690176
ref|XM_023442385.1|,-0.073037719,0.671002529,0.024769004,0.838762619,KNC27864,-4.96E-03,0.97928335,-7.31E-02,0.655721244
ref|XM_023442386.1|,0.885269068,0.671002529,-0.125382407,0.773894068,KNC27865,2.83E-01,0.68924462,5.93E-01,0.328961618
ref|XM_023442387.1|,0.44757833,0.671002529,-0.215723645,0.603706212,KNC27866,-2.44E-01,0.68924462,1.15E-02,0.957650326
ref|XM_023442388.1|,0.148573798,0.888382075,0.942849058,0.52112019,KNC27867,3.42E-02,0.96551779,-7.57E-02,0.774161908
ref|XM_023442389.1|,-0.270877345,0.768568511,0.002028497,0.996496029,KNC27868,1.39E+00,0.57292147,1.13E-02,0.987218533
